Timestamp,Sensor_A,Sensor_B,Correlation
7/2/2021 11:23,Line Pressure,Main Pump Press,-0.004206966
7/2/2021 11:23,Line Pressure,Overspeed Press,-0.003301208
7/2/2021 11:23,Line Pressure,Vapor Press,-0.123217424
7/2/2021 11:23,Line Pressure,Tank Temp,0.048882124
7/2/2021 11:23,Line Pressure,Tank Level,0.009194746
7/2/2021 11:23,Main Pump Press,Overspeed Press,0.020102649
7/2/2021 11:23,Main Pump Press,Vapor Press,-0.015681219
7/2/2021 11:23,Main Pump Press,Tank Temp,-0.003582924
7/2/2021 11:23,Overspeed Press,Vapor Press,0.023276198
7/2/2021 11:23,Overspeed Press,Tank Temp,0.102693528
7/2/2021 11:23,Overspeed Press,Tank Level,0.105250804
7/2/2021 11:23,Filter DP,Tank Temp,-0.195003395
7/2/2021 11:23,Filter DP,Vapor Press,-0.080531101
7/2/2021 11:23,Filter DP,Overspeed Press,0.01984269
7/2/2021 11:23,Filter DP,Main Pump Press,0.012511066
7/2/2021 11:23,Filter DP,Tank Level,-0.000109144
7/2/2021 11:23,Tank Level,Tank Temp,0.058889721
7/2/2021 11:23,Tank Level,Vapor Press,-0.039383232
7/2/2021 11:23,Tank Temp,Vapor Press,-0.145647564
7/2/2021 11:23,Filter DP,Line Pressure,-0.004310742
7/4/2021 23:30,Main Pump Press,Tank Level,-0.029611897
7/4/2021 23:30,Line Pressure,Main Pump Press,-0.00422005
7/4/2021 23:30,Line Pressure,Overspeed Press,-0.00324525
7/4/2021 23:30,Line Pressure,Vapor Press,-0.131978845
7/4/2021 23:30,Line Pressure,Tank Temp,0.044386173
7/4/2021 23:30,Line Pressure,Tank Level,0.009697795
7/4/2021 23:30,Main Pump Press,Overspeed Press,0.020086885
7/4/2021 23:30,Main Pump Press,Vapor Press,-0.01863748
7/4/2021 23:30,Main Pump Press,Tank Temp,0.003012722
7/4/2021 23:30,Overspeed Press,Vapor Press,0.022331333
7/4/2021 23:30,Overspeed Press,Tank Temp,0.098765296
7/4/2021 23:30,Overspeed Press,Tank Level,0.105486448
7/4/2021 23:30,Filter DP,Tank Temp,-0.194648095
7/4/2021 23:30,Filter DP,Vapor Press,-0.081694283
7/4/2021 23:30,Filter DP,Overspeed Press,0.021029902
7/4/2021 23:30,Filter DP,Main Pump Press,0.009715972
7/4/2021 23:30,Filter DP,Tank Level,-0.003109341
7/4/2021 23:30,Tank Level,Tank Temp,0.064229557
7/4/2021 23:30,Tank Level,Vapor Press,-0.038771225
7/4/2021 23:30,Tank Temp,Vapor Press,-0.138234822
7/4/2021 23:30,Filter DP,Line Pressure,-0.00270492
7/7/2021 11:38,Main Pump Press,Tank Level,-0.029528248
7/7/2021 11:38,Line Pressure,Main Pump Press,-0.004112076
7/7/2021 11:38,Line Pressure,Overspeed Press,-0.003258097
7/7/2021 11:38,Line Pressure,Vapor Press,-0.157800696
7/7/2021 11:38,Line Pressure,Tank Temp,0.044107419
7/7/2021 11:38,Line Pressure,Tank Level,0.010420244
7/7/2021 11:38,Main Pump Press,Overspeed Press,0.020178072
7/7/2021 11:38,Main Pump Press,Vapor Press,-0.022441616
7/7/2021 11:38,Main Pump Press,Tank Temp,-0.000528613
7/7/2021 11:38,Overspeed Press,Vapor Press,0.019427492
7/7/2021 11:38,Overspeed Press,Tank Temp,0.097925176
7/7/2021 11:38,Overspeed Press,Tank Level,0.106075567
7/7/2021 11:38,Filter DP,Tank Temp,-0.20505475
7/7/2021 11:38,Filter DP,Vapor Press,-0.075152971
7/7/2021 11:38,Filter DP,Overspeed Press,0.020646705
7/7/2021 11:38,Filter DP,Main Pump Press,0.010612957
7/7/2021 11:38,Filter DP,Tank Level,-0.004408919
7/7/2021 11:38,Tank Level,Tank Temp,0.064523126
7/7/2021 11:38,Tank Level,Vapor Press,-0.020976095
7/7/2021 11:38,Tank Temp,Vapor Press,-0.204601723
7/7/2021 11:38,Filter DP,Line Pressure,-0.002991968
7/9/2021 23:14,Overspeed Press,Vapor Press,0.018224527
7/9/2021 23:14,Line Pressure,Overspeed Press,-0.003190027
7/9/2021 23:14,Line Pressure,Vapor Press,-0.165302372
7/9/2021 23:14,Line Pressure,Tank Temp,0.042194983
7/9/2021 23:14,Line Pressure,Tank Level,0.011185789
7/9/2021 23:14,Main Pump Press,Overspeed Press,0.020349706
7/9/2021 23:14,Main Pump Press,Vapor Press,-0.025379239
7/9/2021 23:14,Main Pump Press,Tank Temp,-0.00090854
7/9/2021 23:14,Main Pump Press,Tank Level,-0.029434991
7/9/2021 23:14,Overspeed Press,Tank Temp,0.095947074
7/9/2021 23:14,Line Pressure,Main Pump Press,-0.00389553
7/9/2021 23:14,Tank Temp,Vapor Press,-0.204563158
7/9/2021 23:14,Filter DP,Tank Level,-0.00578849
7/9/2021 23:14,Filter DP,Tank Temp,-0.201666578
7/9/2021 23:14,Filter DP,Vapor Press,-0.093705911
7/9/2021 23:14,Filter DP,Overspeed Press,0.020915817
7/9/2021 23:14,Overspeed Press,Tank Level,0.106639603
7/9/2021 23:14,Filter DP,Line Pressure,-0.002434085
7/9/2021 23:14,Tank Level,Tank Temp,0.064431477
7/9/2021 23:14,Tank Level,Vapor Press,-0.008240937
7/9/2021 23:14,Filter DP,Main Pump Press,0.010607552
7/12/2021 8:25,Main Pump Press,Tank Level,-0.029534326
7/12/2021 8:25,Line Pressure,Main Pump Press,-0.003586512
7/12/2021 8:25,Line Pressure,Overspeed Press,0.011552028
7/12/2021 8:25,Line Pressure,Vapor Press,-0.17362872
7/12/2021 8:25,Line Pressure,Tank Temp,0.041834127
7/12/2021 8:25,Line Pressure,Tank Level,0.012117462
7/12/2021 8:25,Main Pump Press,Overspeed Press,-0.009703775
7/12/2021 8:25,Main Pump Press,Vapor Press,-0.028861895
7/12/2021 8:25,Main Pump Press,Tank Temp,-0.000691431
7/12/2021 8:25,Overspeed Press,Vapor Press,0.006334557
7/12/2021 8:25,Overspeed Press,Tank Temp,0.033361509
7/12/2021 8:25,Overspeed Press,Tank Level,0.988048095
7/12/2021 8:25,Filter DP,Tank Temp,-0.199620094
7/12/2021 8:25,Filter DP,Vapor Press,-0.097686575
7/12/2021 8:25,Filter DP,Overspeed Press,0.013043635
7/12/2021 8:25,Filter DP,Main Pump Press,0.008094326
7/12/2021 8:25,Filter DP,Tank Level,-0.006797703
7/12/2021 8:25,Tank Level,Tank Temp,0.06100939
7/12/2021 8:25,Tank Level,Vapor Press,-0.004441367
7/12/2021 8:25,Tank Temp,Vapor Press,-0.204417095
7/12/2021 8:25,Filter DP,Line Pressure,-0.003054076
7/14/2021 20:53,Main Pump Press,Tank Level,-0.031224904
7/14/2021 20:53,Line Pressure,Main Pump Press,-0.002091053
7/14/2021 20:53,Line Pressure,Overspeed Press,0.00853168
7/14/2021 20:53,Line Pressure,Vapor Press,0.016652104
7/14/2021 20:53,Line Pressure,Tank Temp,-0.037431384
7/14/2021 20:53,Line Pressure,Tank Level,0.009348848
7/14/2021 20:53,Main Pump Press,Overspeed Press,-0.011507231
7/14/2021 20:53,Main Pump Press,Vapor Press,-0.034577353
7/14/2021 20:53,Main Pump Press,Tank Temp,0.003064233
7/14/2021 20:53,Overspeed Press,Vapor Press,0.010972911
7/14/2021 20:53,Overspeed Press,Tank Temp,0.031447197
7/14/2021 20:53,Overspeed Press,Tank Level,0.987504739
7/14/2021 20:53,Filter DP,Tank Temp,-0.196814702
7/14/2021 20:53,Filter DP,Vapor Press,-0.10647895
7/14/2021 20:53,Filter DP,Overspeed Press,0.014558257
7/14/2021 20:53,Filter DP,Main Pump Press,0.008622704
7/14/2021 20:53,Filter DP,Tank Level,-0.005078437
7/14/2021 20:53,Tank Level,Tank Temp,0.058655474
7/14/2021 20:53,Tank Level,Vapor Press,-0.002573364
7/14/2021 20:53,Tank Temp,Vapor Press,-0.180148631
7/14/2021 20:53,Filter DP,Line Pressure,-0.001733416
7/17/2021 9:04,Main Pump Press,Tank Level,-0.031681671
7/17/2021 9:04,Line Pressure,Main Pump Press,-0.002395002
7/17/2021 9:04,Line Pressure,Overspeed Press,0.008816537
7/17/2021 9:04,Line Pressure,Vapor Press,0.013222999
7/17/2021 9:04,Line Pressure,Tank Temp,-0.036534255
7/17/2021 9:04,Line Pressure,Tank Level,0.009819005
7/17/2021 9:04,Main Pump Press,Overspeed Press,-0.013230557
7/17/2021 9:04,Main Pump Press,Vapor Press,-0.046676814
7/17/2021 9:04,Main Pump Press,Tank Temp,-0.00189765
7/17/2021 9:04,Overspeed Press,Vapor Press,-0.000242542
7/17/2021 9:04,Overspeed Press,Tank Temp,0.03259217
7/17/2021 9:04,Overspeed Press,Tank Level,0.986697466
7/17/2021 9:04,Filter DP,Tank Temp,-0.206160404
7/17/2021 9:04,Filter DP,Vapor Press,-0.094436851
7/17/2021 9:04,Filter DP,Overspeed Press,0.015216554
7/17/2021 9:04,Filter DP,Main Pump Press,0.010926644
7/17/2021 9:04,Filter DP,Tank Level,-0.004981834
7/17/2021 9:04,Tank Level,Tank Temp,0.062081132
7/17/2021 9:04,Tank Level,Vapor Press,-0.013956088
7/17/2021 9:04,Tank Temp,Vapor Press,-0.208989095
7/17/2021 9:04,Filter DP,Line Pressure,-0.001973096
7/19/2021 20:35,Overspeed Press,Vapor Press,0.000107769
7/19/2021 20:35,Line Pressure,Overspeed Press,0.008721934
7/19/2021 20:35,Line Pressure,Vapor Press,0.013259304
7/19/2021 20:35,Line Pressure,Tank Temp,-0.036558237
7/19/2021 20:35,Line Pressure,Tank Level,0.010593437
7/19/2021 20:35,Main Pump Press,Overspeed Press,0.007708085
7/19/2021 20:35,Main Pump Press,Vapor Press,0.010361516
7/19/2021 20:35,Main Pump Press,Tank Temp,-0.032370181
7/19/2021 20:35,Main Pump Press,Tank Level,-0.008471595
7/19/2021 20:35,Overspeed Press,Tank Temp,0.031609086
7/19/2021 20:35,Line Pressure,Main Pump Press,-0.003709209
7/19/2021 20:35,Tank Temp,Vapor Press,-0.215210564
7/19/2021 20:35,Filter DP,Tank Level,-0.00517064
7/19/2021 20:35,Filter DP,Tank Temp,-0.186524796
7/19/2021 20:35,Filter DP,Vapor Press,-0.096877266
7/19/2021 20:35,Filter DP,Overspeed Press,0.01413977
7/19/2021 20:35,Overspeed Press,Tank Level,0.985828667
7/19/2021 20:35,Filter DP,Line Pressure,-0.001539666
7/19/2021 20:35,Tank Level,Tank Temp,0.065869988
7/19/2021 20:35,Tank Level,Vapor Press,-0.016844478
7/19/2021 20:35,Filter DP,Main Pump Press,-0.003052073
7/22/2021 8:55,Main Pump Press,Tank Level,-0.007837961
7/22/2021 8:55,Line Pressure,Main Pump Press,-0.003732565
7/22/2021 8:55,Line Pressure,Overspeed Press,0.009081797
7/22/2021 8:55,Line Pressure,Vapor Press,0.012097382
7/22/2021 8:55,Line Pressure,Tank Temp,-0.034698421
7/22/2021 8:55,Line Pressure,Tank Level,0.011338171
7/22/2021 8:55,Main Pump Press,Overspeed Press,0.008146683
7/22/2021 8:55,Main Pump Press,Vapor Press,0.009010239
7/22/2021 8:55,Main Pump Press,Tank Temp,-0.031133003
7/22/2021 8:55,Overspeed Press,Vapor Press,0.004201361
7/22/2021 8:55,Overspeed Press,Tank Temp,0.032446326
7/22/2021 8:55,Overspeed Press,Tank Level,0.984176351
7/22/2021 8:55,Filter DP,Tank Temp,-0.173156572
7/22/2021 8:55,Filter DP,Vapor Press,-0.085755128
7/22/2021 8:55,Filter DP,Overspeed Press,0.013833297
7/22/2021 8:55,Filter DP,Main Pump Press,-0.001757951
7/22/2021 8:55,Filter DP,Tank Level,-0.004819138
7/22/2021 8:55,Tank Level,Tank Temp,0.070221732
7/22/2021 8:55,Tank Level,Vapor Press,-0.014048847
7/22/2021 8:55,Tank Temp,Vapor Press,-0.201375132
7/22/2021 8:55,Filter DP,Line Pressure,-0.000502287
7/24/2021 21:03,Overspeed Press,Vapor Press,0.004201361
7/24/2021 21:03,Line Pressure,Overspeed Press,0.009091583
7/24/2021 21:03,Line Pressure,Vapor Press,0.01209038
7/24/2021 21:03,Line Pressure,Tank Temp,-0.036233103
7/24/2021 21:03,Line Pressure,Tank Level,0.011885496
7/24/2021 21:03,Main Pump Press,Overspeed Press,0.00815923
7/24/2021 21:03,Main Pump Press,Vapor Press,0.009025735
7/24/2021 21:03,Main Pump Press,Tank Temp,-0.032432163
7/24/2021 21:03,Main Pump Press,Tank Level,-0.007283893
7/24/2021 21:03,Overspeed Press,Tank Temp,0.031514725
7/24/2021 21:03,Line Pressure,Main Pump Press,-0.003735388
7/24/2021 21:03,Tank Temp,Vapor Press,-0.201806946
7/24/2021 21:03,Filter DP,Tank Level,-0.00241373
7/24/2021 21:03,Filter DP,Tank Temp,-0.169950911
7/24/2021 21:03,Filter DP,Vapor Press,-0.095213943
7/24/2021 21:03,Filter DP,Overspeed Press,0.0088797
7/24/2021 21:03,Overspeed Press,Tank Level,0.982933252
7/24/2021 21:03,Filter DP,Line Pressure,0.002673817
7/24/2021 21:03,Tank Level,Tank Temp,0.071691013
7/24/2021 21:03,Tank Level,Vapor Press,-0.015933011
7/24/2021 21:03,Filter DP,Main Pump Press,0.001391751
7/27/2021 8:42,Overspeed Press,Vapor Press,0.004682382
7/27/2021 8:42,Line Pressure,Overspeed Press,-0.009247637
7/27/2021 8:42,Line Pressure,Vapor Press,0.14062196
7/27/2021 8:42,Line Pressure,Tank Temp,-0.7026344
7/27/2021 8:42,Line Pressure,Tank Level,-0.040880499
7/27/2021 8:42,Main Pump Press,Overspeed Press,0.007964704
7/27/2021 8:42,Main Pump Press,Vapor Press,0.008979246
7/27/2021 8:42,Main Pump Press,Tank Temp,-0.032903557
7/27/2021 8:42,Main Pump Press,Tank Level,-0.006709684
7/27/2021 8:42,Overspeed Press,Tank Temp,0.033848019
7/27/2021 8:42,Line Pressure,Main Pump Press,-0.010345916
7/27/2021 8:42,Tank Temp,Vapor Press,-0.205700415
7/27/2021 8:42,Filter DP,Tank Level,-4.49E-05
7/27/2021 8:42,Filter DP,Tank Temp,-0.162947805
7/27/2021 8:42,Filter DP,Vapor Press,-0.102235197
7/27/2021 8:42,Filter DP,Overspeed Press,0.002528343
7/27/2021 8:42,Overspeed Press,Tank Level,0.98235559
7/27/2021 8:42,Filter DP,Line Pressure,0.292132202
7/27/2021 8:42,Tank Level,Tank Temp,0.071583124
7/27/2021 8:42,Tank Level,Vapor Press,-0.017876388
7/27/2021 8:42,Filter DP,Main Pump Press,0.003986312
7/29/2021 20:32,Overspeed Press,Vapor Press,0.004522048
7/29/2021 20:32,Line Pressure,Overspeed Press,-0.010732633
7/29/2021 20:32,Line Pressure,Vapor Press,0.14258894
7/29/2021 20:32,Line Pressure,Tank Temp,-0.682201177
7/29/2021 20:32,Line Pressure,Tank Level,-0.037738286
7/29/2021 20:32,Main Pump Press,Overspeed Press,0.008159135
7/29/2021 20:32,Main Pump Press,Vapor Press,0.009010239
7/29/2021 20:32,Main Pump Press,Tank Temp,-0.034656447
7/29/2021 20:32,Main Pump Press,Tank Level,-0.006158449
7/29/2021 20:32,Line Pressure,Main Pump Press,-0.01004594
7/29/2021 20:32,Overspeed Press,Tank Temp,0.032813416
7/29/2021 20:32,Tank Temp,Vapor Press,-0.204073531
7/29/2021 20:32,Tank Level,Vapor Press,-0.019726811
7/29/2021 20:32,Tank Level,Tank Temp,0.070113498
7/29/2021 20:32,Filter DP,Line Pressure,0.290134723
7/29/2021 20:32,Filter DP,Main Pump Press,0.005414404
7/29/2021 20:32,Filter DP,Overspeed Press,0.002503569
7/29/2021 20:32,Filter DP,Vapor Press,-0.105537445
7/29/2021 20:32,Filter DP,Tank Temp,-0.171595377
7/29/2021 20:32,Filter DP,Tank Level,9.49E-05
7/29/2021 20:32,Overspeed Press,Tank Level,0.982115387
8/1/2021 9:44,Main Pump Press,Tank Temp,-0.034004176
8/1/2021 9:44,Main Pump Press,Vapor Press,0.006623785
8/1/2021 9:44,Main Pump Press,Overspeed Press,0.008208771
8/1/2021 9:44,Line Pressure,Tank Level,-0.038534038
8/1/2021 9:44,Main Pump Press,Tank Level,-0.005483252
8/1/2021 9:44,Line Pressure,Vapor Press,0.093687202
8/1/2021 9:44,Line Pressure,Overspeed Press,-0.014493745
8/1/2021 9:44,Line Pressure,Main Pump Press,-0.00862505
8/1/2021 9:44,Line Pressure,Tank Temp,-0.687114195
8/1/2021 9:44,Overspeed Press,Vapor Press,0.014974936
8/1/2021 9:44,Filter DP,Main Pump Press,0.004792512
8/1/2021 9:44,Overspeed Press,Tank Level,0.98146215
8/1/2021 9:44,Filter DP,Tank Temp,-0.170651618
8/1/2021 9:44,Filter DP,Vapor Press,-0.147029754
8/1/2021 9:44,Filter DP,Overspeed Press,0.003609986
8/1/2021 9:44,Overspeed Press,Tank Temp,0.03046951
8/1/2021 9:44,Filter DP,Tank Level,0.002628886
8/1/2021 9:44,Tank Level,Tank Temp,0.066189817
8/1/2021 9:44,Tank Level,Vapor Press,-0.001082235
8/1/2021 9:44,Tank Temp,Vapor Press,-0.146180644
8/1/2021 9:44,Filter DP,Line Pressure,0.291351722
8/3/2021 20:38,Main Pump Press,Tank Level,-0.06228686
8/3/2021 20:38,Line Pressure,Main Pump Press,-0.007372989
8/3/2021 20:38,Line Pressure,Overspeed Press,0.063990606
8/3/2021 20:38,Line Pressure,Vapor Press,0.08867564
8/3/2021 20:38,Line Pressure,Tank Temp,-0.679930873
8/3/2021 20:38,Line Pressure,Tank Level,-0.134677156
8/3/2021 20:38,Main Pump Press,Overspeed Press,0.008356193
8/3/2021 20:38,Main Pump Press,Vapor Press,0.006558068
8/3/2021 20:38,Main Pump Press,Tank Temp,-0.035347116
8/3/2021 20:38,Overspeed Press,Vapor Press,0.014432033
8/3/2021 20:38,Overspeed Press,Tank Temp,0.036964003
8/3/2021 20:38,Overspeed Press,Tank Level,0.038341995
8/3/2021 20:38,Filter DP,Tank Temp,-0.166421771
8/3/2021 20:38,Filter DP,Vapor Press,-0.145205461
8/3/2021 20:38,Filter DP,Overspeed Press,-0.008994988
8/3/2021 20:38,Filter DP,Main Pump Press,0.004296614
8/3/2021 20:38,Filter DP,Tank Level,-0.042748389
8/3/2021 20:38,Tank Level,Tank Temp,0.208184345
8/3/2021 20:38,Tank Level,Vapor Press,0.054793784
8/3/2021 20:38,Tank Temp,Vapor Press,-0.146406106
8/3/2021 20:38,Filter DP,Line Pressure,0.268995812
8/6/2021 8:48,Main Pump Press,Tank Level,-0.054114275
8/6/2021 8:48,Line Pressure,Main Pump Press,-0.007256988
8/6/2021 8:48,Line Pressure,Overspeed Press,0.060480056
8/6/2021 8:48,Line Pressure,Vapor Press,-0.041779762
8/6/2021 8:48,Line Pressure,Tank Temp,-0.660550289
8/6/2021 8:48,Line Pressure,Tank Level,-0.159824722
8/6/2021 8:48,Main Pump Press,Overspeed Press,0.008461973
8/6/2021 8:48,Main Pump Press,Vapor Press,0.010440354
8/6/2021 8:48,Main Pump Press,Tank Temp,-0.034991878
8/6/2021 8:48,Overspeed Press,Vapor Press,0.014432033
8/6/2021 8:48,Overspeed Press,Tank Temp,0.03047682
8/6/2021 8:48,Overspeed Press,Tank Level,0.03043369
8/6/2021 8:48,Filter DP,Tank Temp,-0.514651237
8/6/2021 8:48,Filter DP,Vapor Press,-0.112691898
8/6/2021 8:48,Filter DP,Overspeed Press,-0.028310343
8/6/2021 8:48,Filter DP,Main Pump Press,0.014205259
8/6/2021 8:48,Filter DP,Tank Level,-0.005604117
8/6/2021 8:48,Tank Level,Tank Temp,0.20989112
8/6/2021 8:48,Tank Level,Vapor Press,0.061232944
8/6/2021 8:48,Tank Temp,Vapor Press,-0.102315442
8/6/2021 8:48,Filter DP,Line Pressure,0.367210884
8/8/2021 20:35,Main Pump Press,Tank Level,-0.050505623
8/8/2021 20:35,Line Pressure,Main Pump Press,-0.007882887
8/8/2021 20:35,Line Pressure,Overspeed Press,0.061028435
8/8/2021 20:35,Line Pressure,Vapor Press,-0.042155382
8/8/2021 20:35,Line Pressure,Tank Temp,-0.631440819
8/8/2021 20:35,Line Pressure,Tank Level,-0.128354442
8/8/2021 20:35,Main Pump Press,Overspeed Press,0.008185565
8/8/2021 20:35,Main Pump Press,Vapor Press,0.010400879
8/8/2021 20:35,Main Pump Press,Tank Temp,-0.035245251
8/8/2021 20:35,Overspeed Press,Vapor Press,0.015113735
8/8/2021 20:35,Overspeed Press,Tank Temp,0.038466298
8/8/2021 20:35,Overspeed Press,Tank Level,0.027657811
8/8/2021 20:35,Filter DP,Tank Temp,-0.509923718
8/8/2021 20:35,Filter DP,Vapor Press,-0.111532315
8/8/2021 20:35,Filter DP,Overspeed Press,-0.030179049
8/8/2021 20:35,Filter DP,Main Pump Press,0.013406411
8/8/2021 20:35,Filter DP,Tank Level,0.025668471
8/8/2021 20:35,Tank Level,Tank Temp,0.152531929
8/8/2021 20:35,Tank Level,Vapor Press,0.049077405
8/8/2021 20:35,Tank Temp,Vapor Press,-0.103202516
8/8/2021 20:35,Filter DP,Line Pressure,0.343209359
8/11/2021 8:36,Main Pump Press,Tank Level,-0.047400515
8/11/2021 8:36,Line Pressure,Main Pump Press,-0.010312726
8/11/2021 8:36,Line Pressure,Overspeed Press,0.060009022
8/11/2021 8:36,Line Pressure,Vapor Press,-0.07795864
8/11/2021 8:36,Line Pressure,Tank Temp,-0.608512792
8/11/2021 8:36,Line Pressure,Tank Level,-0.086571672
8/11/2021 8:36,Main Pump Press,Overspeed Press,0.008157202
8/11/2021 8:36,Main Pump Press,Vapor Press,0.01430644
8/11/2021 8:36,Main Pump Press,Tank Temp,-0.033119293
8/11/2021 8:36,Overspeed Press,Vapor Press,0.020964976
8/11/2021 8:36,Overspeed Press,Tank Temp,0.040550987
8/11/2021 8:36,Overspeed Press,Tank Level,0.032350173
8/11/2021 8:36,Filter DP,Tank Temp,-0.529912379
8/11/2021 8:36,Filter DP,Vapor Press,-0.109609111
8/11/2021 8:36,Filter DP,Overspeed Press,-0.031118812
8/11/2021 8:36,Filter DP,Main Pump Press,0.01298327
8/11/2021 8:36,Filter DP,Tank Level,0.004431649
8/11/2021 8:36,Tank Level,Tank Temp,0.135037122
8/11/2021 8:36,Tank Level,Vapor Press,-0.006397121
8/11/2021 8:36,Tank Temp,Vapor Press,-0.084458782
8/11/2021 8:36,Filter DP,Line Pressure,0.360992919
8/13/2021 20:47,Main Pump Press,Tank Level,-0.041679782
8/13/2021 20:47,Line Pressure,Main Pump Press,-0.007814621
8/13/2021 20:47,Line Pressure,Overspeed Press,0.056321799
8/13/2021 20:47,Line Pressure,Vapor Press,-0.079406586
8/13/2021 20:47,Line Pressure,Tank Temp,-0.60085616
8/13/2021 20:47,Line Pressure,Tank Level,-0.157766278
8/13/2021 20:47,Main Pump Press,Overspeed Press,0.008389705
8/13/2021 20:47,Main Pump Press,Vapor Press,0.01323825
8/13/2021 20:47,Main Pump Press,Tank Temp,-0.034128322
8/13/2021 20:47,Overspeed Press,Vapor Press,0.01857573
8/13/2021 20:47,Overspeed Press,Tank Temp,0.034555005
8/13/2021 20:47,Overspeed Press,Tank Level,0.026587528
8/13/2021 20:47,Filter DP,Tank Temp,-0.489748243
8/13/2021 20:47,Filter DP,Vapor Press,-0.093473245
8/13/2021 20:47,Filter DP,Overspeed Press,-0.033644587
8/13/2021 20:47,Filter DP,Main Pump Press,0.015182062
8/13/2021 20:47,Filter DP,Tank Level,-0.0726663
8/13/2021 20:47,Tank Level,Tank Temp,0.140825394
8/13/2021 20:47,Tank Level,Vapor Press,-0.056213484
8/13/2021 20:47,Tank Temp,Vapor Press,-0.079471825
8/13/2021 20:47,Filter DP,Line Pressure,0.353993144
8/16/2021 9:01,Main Pump Press,Tank Level,-0.038486765
8/16/2021 9:01,Line Pressure,Main Pump Press,-0.001096838
8/16/2021 9:01,Line Pressure,Overspeed Press,0.008071973
8/16/2021 9:01,Line Pressure,Vapor Press,-0.036366096
8/16/2021 9:01,Line Pressure,Tank Temp,-0.14884452
8/16/2021 9:01,Line Pressure,Tank Level,0.006003301
8/16/2021 9:01,Main Pump Press,Overspeed Press,0.007988952
8/16/2021 9:01,Main Pump Press,Vapor Press,0.012777901
8/16/2021 9:01,Main Pump Press,Tank Temp,-0.031670751
8/16/2021 9:01,Overspeed Press,Vapor Press,0.019327922
8/16/2021 9:01,Overspeed Press,Tank Temp,0.035416505
8/16/2021 9:01,Overspeed Press,Tank Level,0.024715283
8/16/2021 9:01,Filter DP,Tank Temp,-0.522154076
8/16/2021 9:01,Filter DP,Vapor Press,-0.063398404
8/16/2021 9:01,Filter DP,Overspeed Press,-0.034233448
8/16/2021 9:01,Filter DP,Main Pump Press,0.01652404
8/16/2021 9:01,Filter DP,Tank Level,-0.076275305
8/16/2021 9:01,Tank Level,Tank Temp,0.101548081
8/16/2021 9:01,Tank Level,Vapor Press,-0.120819409
8/16/2021 9:01,Tank Temp,Vapor Press,-0.046497879
8/16/2021 9:01,Filter DP,Line Pressure,0.143674132
8/18/2021 20:27,Main Pump Press,Tank Level,-0.034978558
8/18/2021 20:27,Line Pressure,Main Pump Press,-0.002020785
8/18/2021 20:27,Line Pressure,Overspeed Press,0.009626934
8/18/2021 20:27,Line Pressure,Vapor Press,-0.041328769
8/18/2021 20:27,Line Pressure,Tank Temp,-0.15088829
